,degauss,k_density,k_list,k_offset,cutoff_wfc,lattice_parameter_initial,number_of_bands,number_of_k_points,fft_grid,smooth_fft_grid,number_of_atoms,number_of_species,volume,estimated_ram_per_process,estimated_ram_per_process_units,estimated_ram_total,estimated_ram_total_units,init_wall_time_seconds,total_number_of_scf_iterations,wall_time,wall_time_seconds,fermi_energy_units,energy_units,energy_accuracy_units,energy_smearing_units,energy_one_electron_units,energy_hartree_units,energy_xc_units,energy_ewald_units,forces_units,total_force_units,stress_units,energy_threshold,fermi_energy,energy,energy_accuracy,energy_smearing,energy_one_electron,energy_hartree,energy_xc,energy_ewald,scf_iterations,total_force,label
12,0.005,21,"[9, 9, 5]","[0, 0, 0]",90.0,2.614347081318,24,36,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,70.08,MB,280.31,MB,0.6,6,     10.37s ,10.37,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.87e-08,14.598,-12551.04923031,1.768739924289e-06,-0.0028961075406474,-9620.6479244745,5020.3698845168,-1135.6758873837,-6815.0924068615,6,0.0,Zn2_12
13,0.005,24,"[10, 10, 5]","[0, 0, 0]",90.0,2.614347081318,24,42,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,71.62,MB,286.47,MB,0.7,6,      9.52s ,9.52,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,3.64e-08,14.0611,-12551.105246168,4.08170751759e-07,0.00070599934362582,-9620.7037650905,5020.3611711597,-1135.6709512388,-6815.0924068615,6,0.0,Zn2_13
14,0.005,25,"[10, 10, 6]","[0, 0, 0]",90.0,2.614347081318,24,56,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,75.21,MB,300.85,MB,934.3,6,  15m45.46s ,945.46,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.62e-08,14.2447,-12551.106362787,2.585081427807e-08,-0.00079987861653039,-9620.6621878654,5020.3178559434,-1135.668824261,-6815.0924068615,6,0.0,Zn2_14
15,0.005,27,"[11, 11, 6]","[0, 0, 0]",90.0,2.614347081318,24,64,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,77.26,MB,309.06,MB,0.9,6,     13.17s ,13.17,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.53e-08,14.1581,-12551.073486402,5.44227669012e-07,-0.00047674343805451,-9620.7324888827,5020.4288649183,-1135.6769788323,-6815.0924068615,6,0.0,Zn2_15
16,0.005,29,"[12, 12, 6]","[0, 0, 0]",90.0,2.614347081318,24,76,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,80.35,MB,321.38,MB,0.9,6,     15.50s ,15.5,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.61e-08,14.4289,-12551.076183594,5.714390524626e-08,-0.00020544594505203,-9620.576855688,5020.2506589286,-1135.6573746632,-6815.0924068615,6,0.0,Zn2_16
17,0.005,30,"[12, 12, 7]","[0, 0, 0]",90.0,2.614347081318,24,76,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,80.35,MB,321.38,MB,0.9,6,  15m25.35s ,925.35,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.93e-08,14.4098,-12551.08002244,3.401422931325e-08,0.0003288495690005,-9620.5387419277,5020.2079771934,-1135.6571796937,-6815.0924068615,6,0.0,Zn2_17
18,0.005,32,"[13, 13, 7]","[0, 0, 0]",90.0,2.614347081318,24,84,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,82.4,MB,329.6,MB,1.0,6,     17.55s ,17.55,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,5.19e-08,14.0994,-12551.103696071,5.850447441879e-08,-3.5782969237539e-05,-9620.628637318,5020.2847007775,-1135.6673168864,-6815.0924068615,6,0.0,Zn2_18
19,0.005,34,"[14, 14, 7]","[0, 0, 0]",90.0,2.614347081318,24,96,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,85.48,MB,341.92,MB,1.1,6,  15m57.73s ,957.73,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.17e-08,14.2055,-12551.080336459,1.36056917253e-07,0.00019007151340244,-9620.5530574284,5020.2358568884,-1135.6709191294,-6815.0924068615,6,0.0,Zn2_19
20,0.005,35,"[14, 14, 8]","[0, 0, 0]",90.0,2.614347081318,24,120,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,91.64,MB,366.56,MB,1.4,6,     24.52s ,24.52,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.8e-08,14.2648,-12551.083237329,4.08170751759e-07,0.00015932265010326,-9620.4774077415,5020.146384363,-1135.6599664115,-6815.0924068615,6,0.0,Zn2_20
21,0.005,37,"[15, 15, 8]","[0, 0, 0]",90.0,2.614347081318,24,135,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,95.49,MB,381.97,MB,1.5,6,  18m 6.26s ,1086.26,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.34e-08,14.3537,-12551.092025925,3.809593683084e-08,5.2517970059658e-05,-9620.5270943671,5020.184707787,-1135.6572851378,-6815.0924068615,6,0.0,Zn2_21
