,degauss,k_density,k_list,k_offset,cutoff_wfc,lattice_parameter_initial,number_of_bands,number_of_k_points,fft_grid,smooth_fft_grid,number_of_atoms,number_of_species,volume,estimated_ram_per_process,estimated_ram_per_process_units,estimated_ram_total,estimated_ram_total_units,init_wall_time_seconds,total_number_of_scf_iterations,wall_time,wall_time_seconds,fermi_energy_units,energy_units,energy_accuracy_units,energy_smearing_units,energy_one_electron_units,energy_hartree_units,energy_xc_units,energy_ewald_units,forces_units,total_force_units,stress_units,energy_threshold,fermi_energy,energy,energy_accuracy,energy_smearing,energy_one_electron,energy_hartree,energy_xc,energy_ewald,scf_iterations,total_force,label
10,0.015,19,"[8, 8, 4]","[0, 0, 0]",90.0,2.614347081318,24,30,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,68.54,MB,274.15,MB,0.6,6,      7.54s ,7.54,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.42e-08,14.1826,-12551.059304509,4.08170751759e-07,-0.0037370753461882,-9620.7809899083,5020.4904146186,-1135.6725852824,-6815.0924068615,6,0.0,Zn2_10
11,0.015,20,"[8, 8, 5]","[0, 0, 0]",90.0,2.614347081318,24,30,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,68.54,MB,274.15,MB,0.6,6,      7.48s ,7.48,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.84e-08,14.1117,-12551.026213562,1.36056917253e-06,-0.0043338209852598,-9620.6410112865,5020.3832752386,-1135.6717366954,-6815.0924068615,6,0.0,Zn2_11
12,0.015,21,"[9, 9, 5]","[0, 0, 0]",90.0,2.614347081318,24,36,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,70.08,MB,280.31,MB,0.7,6,      8.69s ,8.69,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.39e-08,14.5857,-12551.055727709,2.857195262313e-08,-0.01049325368622,-9620.4821702778,5020.1914921291,-1135.6621495808,-6815.0924068615,6,0.0,Zn2_12
13,0.015,24,"[10, 10, 5]","[0, 0, 0]",90.0,2.614347081318,24,42,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,71.62,MB,286.47,MB,0.7,6,      9.89s ,9.89,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.76e-08,14.1329,-12551.103456883,1.0204268793975e-07,0.0021711962855234,-9620.6643317142,5020.3190457612,-1135.6679352651,-6815.0924068615,6,0.0,Zn2_13
14,0.015,25,"[10, 10, 6]","[0, 0, 0]",90.0,2.614347081318,24,56,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,75.21,MB,300.85,MB,0.9,6,     12.45s ,12.45,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.54e-08,14.22,-12551.106930961,1.3197520973541e-07,-0.00057865006907701,-9620.6888438645,5020.3462917031,-1135.6713934238,-6815.0924068615,6,0.0,Zn2_14
15,0.015,27,"[11, 11, 6]","[0, 0, 0]",90.0,2.614347081318,24,64,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,77.26,MB,309.06,MB,1.0,6,     13.81s ,13.81,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.57e-08,14.1597,-12551.073198505,2.72113834506e-07,-0.00026027688270499,-9620.7122562667,5020.4058831362,-1135.6741582364,-6815.0924068615,6,0.0,Zn2_15
16,0.015,29,"[12, 12, 6]","[0, 0, 0]",90.0,2.614347081318,24,76,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,80.35,MB,321.38,MB,1.0,6,     16.01s ,16.01,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.37e-08,14.3964,-12551.075790526,6.80284586265e-08,-0.00029605985194253,-9620.5624622267,5020.2379083546,-1135.6585337321,-6815.0924068615,6,0.0,Zn2_16
17,0.015,30,"[12, 12, 7]","[0, 0, 0]",90.0,2.614347081318,24,76,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,80.35,MB,321.38,MB,1.0,6,     16.82s ,16.82,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.53e-08,14.4373,-12551.08077429,9.52398420771e-08,-0.0032872711777497,-9620.5701630482,5020.2461558529,-1135.6610730984,-6815.0924068615,6,0.0,Zn2_17
18,0.015,32,"[13, 13, 7]","[0, 0, 0]",90.0,2.614347081318,24,84,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,82.4,MB,329.6,MB,1.0,6,     17.79s ,17.79,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.75e-08,14.1091,-12551.102898642,2.72113834506e-07,0.0024469836567952,-9620.6529841591,5020.3080418859,-1135.6679964907,-6815.0924068615,6,0.0,Zn2_18
19,0.015,34,"[14, 14, 7]","[0, 0, 0]",90.0,2.614347081318,24,96,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,85.48,MB,341.92,MB,1.4,6,     20.83s ,20.83,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.61e-08,14.254,-12551.0802136,2.585081427807e-08,-0.00027742005427887,-9620.5789949109,5020.2605173408,-1135.6690517482,-6815.0924068615,6,0.0,Zn2_19
20,0.015,35,"[14, 14, 8]","[0, 0, 0]",90.0,2.614347081318,24,120,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,91.64,MB,366.56,MB,1.4,6,     26.06s ,26.06,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.74e-08,14.267,-12551.082191595,2.449024510554e-08,0.0012801595344335,-9620.5767694279,5020.2532525817,-1135.6675480471,-6815.0924068615,6,0.0,Zn2_20
21,0.015,37,"[15, 15, 8]","[0, 0, 0]",90.0,2.614347081318,24,135,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,95.49,MB,381.97,MB,1.5,6,     29.01s ,29.01,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.64e-08,14.3447,-12551.091171624,6.394675110891e-08,0.002461405690024,-9620.5432402415,5020.2003850814,-1135.658370872,-6815.0924068615,6,0.0,Zn2_21
22,0.015,39,"[15, 15, 9]","[0, 0, 0]",90.0,2.614347081318,24,135,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,95.49,MB,381.97,MB,1.5,6,     28.34s ,28.34,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.58e-08,14.3611,-12551.086726644,3.537479848578e-08,0.00029524351043901,-9620.5323106533,5020.1960218721,-1135.6583262453,-6815.0924068615,6,0.0,Zn2_22
23,0.015,40,"[16, 16, 9]","[0, 0, 0]",90.0,2.614347081318,24,150,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,99.34,MB,397.37,MB,1.7,6,     30.76s ,30.76,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.69e-08,14.2573,-12551.097880999,4.08170751759e-08,0.00096641228324806,-9620.5790082445,5020.2372298388,-1135.6646622799,-6815.0924068615,6,0.0,Zn2_23
24,0.015,42,"[17, 17, 9]","[0, 0, 0]",90.0,2.614347081318,24,165,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,103.19,MB,412.77,MB,1.8,6,     34.56s ,34.56,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.73e-08,14.2768,-12551.07823574,1.3469634808047e-07,-0.0018744561489946,-9620.5964319654,5020.2796760595,-1135.6671985169,-6815.0924068615,6,0.0,Zn2_24
25,0.015,44,"[17, 17, 10]","[0, 0, 0]",90.0,2.614347081318,24,198,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,111.66,MB,446.66,MB,2.1,6,     40.87s ,40.87,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.72e-08,14.2774,-12551.079605834,9.115813455951e-08,-0.0022427622239985,-9620.6005397959,5020.2838671568,-1135.6682837069,-6815.0924068615,6,0.0,Zn2_25
26,0.015,45,"[18, 18, 10]","[0, 0, 0]",90.0,2.614347081318,24,222,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,117.83,MB,471.3,MB,2.3,6,     44.52s ,44.52,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.67e-08,14.3301,-12551.092889479,2.585081427807e-08,0.0018038426089403,-9620.5281394203,5020.185085345,-1135.6592322483,-6815.0924068615,6,0.0,Zn2_26
27,0.015,48,"[19, 19, 10]","[0, 0, 0]",90.0,2.614347081318,24,240,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,122.45,MB,489.79,MB,2.4,6,     51.48s ,51.48,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.72e-08,14.287,-12551.092177085,4.353821352096e-08,0.00048381839775167,-9620.6010866086,5020.2675193739,-1135.6666869429,-6815.0924068615,6,0.0,Zn2_27
28,0.015,49,"[19, 19, 11]","[0, 0, 0]",90.0,2.614347081318,24,240,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,122.45,MB,489.79,MB,2.7,6,     49.07s ,49.07,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.73e-08,14.2794,-12551.09410297,3.537479848578e-08,0.00068137304160302,-9620.6036776765,5020.267639104,-1135.6663390453,-6815.0924068615,6,0.0,Zn2_28
29,0.015,1,"[1, 1, 1]","[0, 0, 0]",85.0,2.614347081318,24,1,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,56.28,MB,225.14,MB,0.3,8,      1.22s ,1.22,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,1.05e-07,10.6539,-12563.355058194,1.088455338024e-06,0.020138736721037,-9602.4610015118,4987.539334465,-1133.3611231589,-6815.0924068615,8,0.0,Zn2_29
30,0.015,3,"[2, 2, 1]","[0, 0, 0]",85.0,2.614347081318,24,2,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,56.76,MB,227.02,MB,0.3,6,      1.25s ,1.25,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.38e-08,12.1899,-12549.572241588,9.52398420771e-06,-0.037440550660432,-9619.0578520449,5020.4498770044,-1135.834419135,-6815.0924068615,6,0.0,Zn2_30
31,0.015,5,"[2, 2, 2]","[0, 0, 0]",85.0,2.614347081318,24,4,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,57.23,MB,228.91,MB,0.3,6,      1.61s ,1.61,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,1.64e-08,12.3528,-12549.149469208,4.08170751759e-07,0.0052538378597246,-9614.1208231252,5015.479315905,-1135.4208089637,-6815.0924068615,6,0.0,Zn2_31
32,0.015,6,"[3, 3, 2]","[0, 0, 0]",85.0,2.614347081318,24,6,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,57.7,MB,230.8,MB,0.4,7,      2.62s ,2.62,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,8.99e-09,14.5517,-12550.275865514,5.44227669012e-08,-0.022987360397563,-9621.7737391372,5022.3137860211,-1135.7005181756,-6815.0924068615,7,0.0,Zn2_32
33,0.015,8,"[4, 4, 2]","[0, 0, 0]",85.0,2.614347081318,24,8,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,58.17,MB,232.68,MB,0.3,6,      2.31s ,2.31,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.95e-08,13.0973,-12551.386062475,6.80284586265e-07,-0.0032237325973926,-9620.3576064966,5019.7050172201,-1135.6378427404,-6815.0924068615,6,0.0,Zn2_33
34,0.015,10,"[4, 4, 3]","[0, 0, 0]",85.0,2.614347081318,24,8,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,58.17,MB,232.68,MB,0.4,6,      2.44s ,2.44,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,3.19e-08,13.0485,-12551.40798968,2.449024510554e-08,0.010043993745451,-9621.393915572,5020.7784400375,-1135.7101514136,-6815.0924068615,6,0.0,Zn2_34
35,0.015,11,"[5, 5, 3]","[0, 0, 0]",85.0,2.614347081318,24,10,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,58.64,MB,234.57,MB,0.4,6,      2.80s ,2.8,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,3.72e-08,13.9528,-12551.066101096,8.299471952433e-08,-0.00098001797497336,-9621.2162596605,5020.9587772227,-1135.7152317788,-6815.0924068615,6,0.0,Zn2_35
36,0.015,14,"[6, 6, 3]","[0, 0, 0]",85.0,2.614347081318,24,14,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,59.59,MB,238.34,MB,0.4,6,      3.46s ,3.46,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.27e-08,14.681,-12551.070642812,1.632683007036e-06,-0.0017373107764036,-9620.45419303,5020.1413416855,-1135.6636474314,-6815.0924068615,6,0.0,Zn2_36
37,0.015,15,"[6, 6, 4]","[0, 0, 0]",85.0,2.614347081318,24,21,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,61.24,MB,244.95,MB,0.5,6,      5.95s ,5.95,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.43e-08,14.6089,-12551.023526574,1.088455338024e-06,-0.0077953810740106,-9620.7333016867,5020.4862145416,-1135.6762371861,-6815.0924068615,6,0.0,Zn2_37
38,0.015,16,"[7, 7, 4]","[0, 0, 0]",85.0,2.614347081318,24,24,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,61.94,MB,247.78,MB,0.4,6,      5.20s ,5.2,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.49e-08,14.5003,-12551.152528532,5.44227669012e-07,-0.0011485924954498,-9620.7208898944,5020.3260160931,-1135.6640992764,-6815.0924068615,6,0.0,Zn2_38
39,0.015,19,"[8, 8, 4]","[0, 0, 0]",85.0,2.614347081318,24,30,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,63.36,MB,253.44,MB,0.5,6,      6.31s ,6.31,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.57e-08,14.1825,-12551.058126936,5.44227669012e-07,-0.0037372114031054,-9620.7876410507,5020.4995926101,-1135.6739345588,-6815.0924068615,6,0.0,Zn2_39
40,0.015,20,"[8, 8, 5]","[0, 0, 0]",85.0,2.614347081318,24,30,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,63.36,MB,253.44,MB,0.5,6,      6.83s ,6.83,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.83e-08,14.1117,-12551.025030547,1.36056917253e-06,-0.0043339570421771,-9620.6341300718,5020.3773666948,-1135.6715263514,-6815.0924068615,6,0.0,Zn2_40
41,0.015,21,"[9, 9, 5]","[0, 0, 0]",85.0,2.614347081318,24,36,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,64.77,MB,259.1,MB,0.6,6,      8.19s ,8.19,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.4e-08,14.5857,-12551.054557755,2.585081427807e-08,-0.01049325368622,-9620.4841873216,5020.1954892093,-1135.6629596636,-6815.0924068615,6,0.0,Zn2_41
42,0.015,24,"[10, 10, 5]","[0, 0, 0]",85.0,2.614347081318,24,42,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,66.19,MB,264.76,MB,0.7,6,      9.24s ,9.24,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.74e-08,14.1329,-12551.102293461,1.2925407139035e-07,0.0021711962855234,-9620.6661412712,5020.3228017484,-1135.6687182727,-6815.0924068615,6,0.0,Zn2_42
43,0.015,25,"[10, 10, 6]","[0, 0, 0]",85.0,2.614347081318,24,56,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,69.49,MB,277.97,MB,0.8,6,     11.29s ,11.29,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.5e-08,14.2199,-12551.105764137,1.2381179470023e-07,-0.00057851401215976,-9620.6854633943,5020.3442639108,-1135.6715792775,-6815.0924068615,6,0.0,Zn2_43
44,0.015,27,"[11, 11, 6]","[0, 0, 0]",85.0,2.614347081318,24,64,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,71.38,MB,285.51,MB,0.9,6,     12.78s ,12.78,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.55e-08,14.1597,-12551.07202515,2.72113834506e-07,-0.00026041293962224,-9620.7106118828,5020.4058019102,-1135.6745480395,-6815.0924068615,6,0.0,Zn2_44
45,0.015,29,"[12, 12, 6]","[0, 0, 0]",85.0,2.614347081318,24,76,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,74.21,MB,296.83,MB,0.9,6,     14.88s ,14.88,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.31e-08,14.3963,-12551.07461513,7.074959697156e-08,-0.00029605985194253,-9620.5606949834,5020.2376928405,-1135.6589100656,-6815.0924068615,6,0.0,Zn2_45
46,0.015,30,"[12, 12, 7]","[0, 0, 0]",85.0,2.614347081318,24,76,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,74.21,MB,296.83,MB,1.0,6,     15.54s ,15.54,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.43e-08,14.4373,-12551.079604881,1.0748496462987e-07,-0.0032872711777497,-9620.569815831,5020.2475147893,-1135.6616095708,-6815.0924068615,6,0.0,Zn2_46
47,0.015,32,"[13, 13, 7]","[0, 0, 0]",85.0,2.614347081318,24,84,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,76.09,MB,304.38,MB,1.0,6,     16.50s ,16.5,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.73e-08,14.1091,-12551.101730457,2.72113834506e-07,0.0024469836567952,-9620.6508416709,5020.3073973843,-1135.6683262927,-6815.0924068615,6,0.0,Zn2_47
48,0.015,34,"[14, 14, 7]","[0, 0, 0]",85.0,2.614347081318,24,96,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,78.93,MB,315.7,MB,1.1,6,     18.73s ,18.73,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.64e-08,14.2539,-12551.079046368,2.585081427807e-08,-0.00027755611119612,-9620.5769371861,5020.2599663102,-1135.6693912102,-6815.0924068615,6,0.0,Zn2_48
49,0.015,35,"[14, 14, 8]","[0, 0, 0]",85.0,2.614347081318,24,120,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,84.59,MB,338.34,MB,1.3,6,     25.49s ,25.49,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.72e-08,14.267,-12551.08102205,2.449024510554e-08,0.0012801595344335,-9620.5746187762,5020.2526005969,-1135.6678771688,-6815.0924068615,6,0.0,Zn2_49
50,0.015,37,"[15, 15, 8]","[0, 0, 0]",85.0,2.614347081318,24,135,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,88.12,MB,352.49,MB,1.4,6,     27.73s ,27.73,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.6e-08,14.3447,-12551.090004528,5.44227669012e-08,0.002461405690024,-9620.5386668243,5020.1970274688,-1135.6584197164,-6815.0924068615,6,0.0,Zn2_50
51,0.015,39,"[15, 15, 9]","[0, 0, 0]",85.0,2.614347081318,24,135,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,88.12,MB,352.49,MB,1.6,6,     26.73s ,26.73,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.61e-08,14.3611,-12551.085559004,5.170162855614e-08,0.00029524351043901,-9620.5354881265,5020.2013108126,-1135.6592700722,-6815.0924068615,6,0.0,Zn2_51
52,0.015,40,"[16, 16, 9]","[0, 0, 0]",85.0,2.614347081318,24,150,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,91.66,MB,366.64,MB,1.5,6,     29.61s ,29.61,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.66e-08,14.2573,-12551.096709413,3.673536765831e-08,0.00096641228324806,-9620.5751308944,5020.2346555059,-1135.6647935748,-6815.0924068615,6,0.0,Zn2_52
53,0.015,42,"[17, 17, 9]","[0, 0, 0]",85.0,2.614347081318,24,165,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,95.2,MB,380.79,MB,1.7,6,     31.78s ,31.78,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.71e-08,14.2767,-12551.077068236,1.36056917253e-07,-0.0018744561489946,-9620.595178337,5020.2800219162,-1135.6676304976,-6815.0924068615,6,0.0,Zn2_53
54,0.015,44,"[17, 17, 10]","[0, 0, 0]",85.0,2.614347081318,24,198,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,102.98,MB,411.92,MB,2.0,6,     40.46s ,40.46,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.71e-08,14.2774,-12551.078436697,6.938902779903e-08,-0.0022427622239985,-9620.5943215866,5020.2786782181,-1135.6681437043,-6815.0924068615,6,0.0,Zn2_54
